TRIP
DATE 1970-01-01

DECLINATION	0.00
DATA
6.951646	-11.754105
6.8702955	-11.896469
6.775386	-12.113403
6.775386	-12.14052
6.7550488	-12.160858
6.7211523	-12.228651
6.7211523	-12.255768
6.707594	-12.262547
6.6940355	-12.330339
6.6940355	-12.40491
6.687257	-12.41169
6.6736984	-12.560832
6.6736984	-12.906572
6.727932	-13.021819
6.816062	-13.150624
6.8974123	-13.340443
POLYLINE BLACK
6.8081636	-13.299955
6.8354006	-13.4588375
6.653822	-13.826534
6.5857296	-14.021732
6.4631634	-14.280482
6.426848	-14.39397
6.3769135	-14.961404
6.3769135	-15.179298
6.32244	-15.424431
6.2725058	-15.574234
6.2498083	-15.85568
6.2134924	-15.996405
6.2134924	-16.2143
6.227111	-16.232458
POLYLINE BLACK
7.0872307	-11.476157
6.904192	-11.313456
6.863516	-11.367689
6.788945	-11.584625
6.775386	-11.71343
6.775386	-12.32356
6.7550488	-12.567612
6.748269	-12.58117
6.748269	-12.709975
6.7414904	-12.723534
6.7414904	-13.130287
6.7550488	-13.191299
6.8499575	-13.482806
6.8499575	-13.516703
6.863516	-13.53704
6.8974123	-13.665845
POLYLINE BLACK
5.584247	-16.784866
5.4965916	-16.766272
5.422217	-16.814085
5.3398743	-16.875177
5.273468	-16.909708
5.175188	-16.938927
5.098157	-16.949553
4.922846	-16.949553
4.6705046	-16.909708
4.537693	-16.909708
4.4872246	-16.920334
4.444725	-16.922989
4.375663	-16.920334
POLYLINE BLACK
6.1659613	-16.144714
6.1659613	-16.412994
6.2137733	-16.575024
6.277523	-16.85924
6.277523	-17.045176
6.189867	-17.172676
6.1606483	-17.23908
6.1447115	-17.324081
6.142055	-17.425016
6.1287737	-17.531265
POLYLINE BLACK
6.163305	-16.16331
6.1686172	-16.245651
6.15268	-16.269558
6.083618	-16.33862
POLYLINE BLACK
6.049087	-17.132832
6.0889306	-17.17002
6.1340866	-17.23908
6.15268	-17.297518
6.1659613	-17.419704
6.2323666	-17.600328
6.2403355	-17.640171
POLYLINE BLACK
6.13143	-16.088934
6.096899	-16.16331
6.070337	-16.306746
6.0729933	-16.322681
POLYLINE BLACK
6.2137733	-16.758305
6.2137733	-16.766272
6.2270546	-16.798147
6.2270546	-16.851273
POLYLINE BLACK
5.491279	-16.745022
5.541747	-16.840647
5.536435	-16.848616
5.536435	-16.88049
5.50456	-16.907053
5.491279	-16.912365
5.4886227	-16.917677
5.477998	-16.920334
5.459404	-16.933615
5.446123	-16.938927
5.4275293	-16.954865
5.4169044	-16.960176
5.408936	-16.970802
5.3956547	-16.981426
5.3797174	-16.989395
5.374405	-16.989395
5.366436	-16.994709
5.3425303	-17.000021
5.191125	-17.000021
5.167219	-16.994709
5.140657	-16.981426
5.1247196	-16.978771
5.10347	-16.968145
5.076907	-16.962833
5.0662823	-16.957521
5.013158	-16.94424
4.9998765	-16.94424
4.9626894	-16.936272
4.7767534	-16.936272
POLYLINE BLACK
4.220139	-13.330852
4.3763714	-13.349018
4.659769	-13.487083
4.9250007	-13.599716
5.212032	-13.621516
5.3936973	-13.657849
5.45183	-13.690549
5.48453	-13.737782
5.5026965	-13.864947
5.5281296	-13.970313
5.5353966	-14.166512
5.411864	-14.537109
5.3718977	-14.722408
5.3428307	-15.016706
5.2701645	-15.35097
5.2192984	-15.543535
5.1756988	-15.7906
5.1284657	-15.928666
POLYLINE BLACK
3.459771	-10.947297
3.5044703	-11.126095
3.4932954	-11.226669
3.4541836	-11.338417
3.4541836	-11.377529
3.4094841	-11.578676
3.4150715	-11.947447
3.4821208	-12.143007
3.5324075	-12.237993
3.5882819	-12.316217
3.7112052	-12.422379
3.750317	-12.48384
3.8061914	-12.539715
3.878828	-12.645876
3.9235275	-12.690575
4.102325	-12.942009
4.376109	-13.416941
POLYLINE BLACK
5.209387	-15.055585
5.2161655	-15.340312
5.229724	-15.469117
5.256841	-15.53013
5.3720875	-15.692832
5.3992047	-15.713169
5.43988	-15.780962
5.43988	-15.801299
5.466997	-15.828416
5.473776	-15.848754
5.5076723	-15.889429
5.5483475	-16.004677
5.5754642	-16.160599
5.5890226	-16.201273
5.5958023	-16.336857
5.6161394	-16.438545
5.6296983	-16.472443
5.622919	-16.492779
POLYLINE BLACK
5.2182307	-15.127903
5.220613	-15.204141
POLYLINE BLACK
5.2283125	-15.608156
5.305343	-15.640032
5.2973742	-15.666594
5.292062	-15.714406
5.292062	-15.88706
POLYLINE BLACK
5.3876863	-16.227058
5.4062796	-16.298777
5.4142485	-16.320026
5.464717	-16.37315
5.5072165	-16.431587
5.5098724	-16.490025
5.541747	-16.559086
5.5550284	-16.6069
5.560341	-16.612211
5.560341	-16.622835
5.586903	-16.681273
5.586903	-16.79549
5.573622	-16.843304
5.560341	-16.85924
POLYLINE BLACK
5.7249727	-17.47719
5.7249727	-17.47719
POLYLINE BLACK
6.1234255	-17.349754
6.1782193	-17.582628
6.198767	-18.699059
6.130275	-18.986729
6.116576	-19.383986
6.0960283	-19.43193
6.089179	-19.54152
5.9453444	-19.938776
5.8700027	-20.445621
5.7946606	-20.746988
5.6028814	-21.171642
5.417951	-21.808624
5.328911	-22.02095
5.2535686	-22.123692
5.2193227	-22.13739
4.890558	-22.452456
4.678231	-22.740124
4.506999	-22.890808
4.438506	-22.918205
3.8152232	-23.041492
3.47276	-23.157928
3.1234477	-23.315464
POLYLINE BLACK
5.178227	-16.856606
4.945352	-16.801811
4.554944	-16.801811
4.4727526	-16.822361
4.4042597	-16.870304
4.349466	-16.966194
4.3015213	-17.185371
4.2124805	-17.459341
4.1919327	-17.507286
4.1371384	-17.582628
4.0480986	-17.65797
4.007003	-17.678518
3.9316607	-17.75386
3.9042637	-17.801805
3.8426204	-17.86345
3.7946756	-17.94564
3.7398813	-18.007282
3.7193336	-18.02098
3.520705	-18.02098
3.4864585	-18.089474
3.4522123	-18.301802
3.417966	-18.383991
3.3768704	-18.41824
3.239885	-18.479881
3.1508446	-18.548374
3.0686536	-18.630566
3.0412564	-18.637415
3.0207086	-18.657963
2.8015323	-18.7744
2.7809844	-18.794949
2.6508484	-18.849743
2.6097527	-18.87714
2.486466	-18.918236
2.2604403	-18.938782
1.7672932	-18.938782
POLYLINE BLACK
-1.5717597	-19.292213
-1.5717597	-19.292213
POLYLINE BLACK
0.09116936	-16.671383
0.09116936	-16.671383
POLYLINE BLACK
3.8718128	-21.88224
3.8718128	-21.892399
POLYLINE BLACK
1.7413146	-18.883816
1.8199344	-18.95034
1.8320297	-18.959412
1.8713396	-18.983603
1.8925065	-19.004768
1.9076257	-19.010817
1.9227449	-19.019888
1.9771739	-19.062222
2.0074124	-19.080364
2.064865	-19.125723
2.086032	-19.137817
2.1283658	-19.168056
2.1525564	-19.189224
2.176747	-19.216438
2.1888425	-19.22551
POLYLINE BLACK
1.8259821	-18.920101
1.9106495	-18.956388
1.9257686	-18.96546
1.9741501	-18.98058
2.0074124	-18.986626
2.049746	-18.98965
2.0799842	-18.995697
2.0920796	-18.995697
2.1344135	-19.001745
2.161628	-19.001745
2.179771	-19.004768
2.2100093	-19.004768
2.2221045	-19.007793
2.2342	-19.007793
2.2977006	-19.022913
2.31282	-19.02896
2.3400345	-19.044079
2.364225	-19.06827
2.367249	-19.077341
2.3732965	-19.08339
2.3763204	-19.09246
2.3793442	-19.095484
POLYLINE BLACK
3.219971	-19.863539
3.219971	-19.860516
POLYLINE BLACK
3.125765	-23.5681
2.9418054	-23.456282
POLYLINE BLACK
4.228664	-23.039225
3.9196725	-23.090725
3.7754765	-23.152523
3.5179834	-23.327618
3.3634877	-23.451214
3.147194	-23.55421
2.9103003	-23.626308
POLYLINE BLACK
2.1374362	-20.475079
2.1921654	-20.412888
2.2319684	-20.35567
2.28421	-20.2487
2.3339639	-20.171581
2.3812299	-20.062122
2.3936684	-19.992468
2.3986437	-19.788477
2.41357	-19.65663
2.41357	-19.2984
2.4011316	-19.15909
2.388693	-19.111824
POLYLINE BLACK
2.228462	-20.424154
2.1709945	-20.506908
2.1572022	-20.513803
2.120423	-20.513803
2.0951374	-20.50231
2.0767477	-20.500011
2.021579	-20.474726
1.9962933	-20.456337
1.9664102	-20.41726
1.9066439	-20.36439
1.8284881	-20.323011
1.7848127	-20.288532
1.7756178	-20.288532
1.7457349	-20.274738
1.6859686	-20.258648
1.3457608	-20.258648
1.221631	-20.277039
1.1503713	-20.293129
1.1020986	-20.311518
0.9273973	-20.403467
0.8929168	-20.431051
0.8515402	-20.454039
0.7710856	-20.516102
0.7457999	-20.545986
0.7435012	-20.585064
POLYLINE BLACK
3.0468426	-23.633427
2.865528	-23.56896
2.7365932	-23.556871
2.6076584	-23.528667
POLYLINE BLACK
0.8627403	-20.56496
0.68685365	-20.776024
0.70444226	-20.781887
0.70444226	-21.057442
0.56959593	-21.403353
0.55787015	-21.415077
0.48165262	-21.655457
0.45233822	-21.70236
0.3643949	-21.778578
0.32335472	-21.825481
0.28231454	-21.954464
0.16505682	-22.13035
0.12987947	-22.200705
0.08297646	-22.259335
0.01262176	-22.423494
0.01262176	-22.652147
0.07125068	-22.998058
0.07125068	-23.050823
0.094702125	-23.162218
0.11815369	-23.209122
0.13574243	-23.220848
POLYLINE BLACK
1.9991052	-24.775051
1.9764163	-25.22127
1.9764163	-25.417908
1.9915421	-25.485975
POLYLINE BLACK
3.0125506	-23.481773
2.7932227	-23.391018
2.3545673	-23.09606
2.271374	-23.02043
2.1579287	-22.763287
2.0898616	-22.672531
2.0369203	-22.627151
1.7495253	-22.460766
1.6965845	-22.438076
1.63608	-22.44564
1.6285172	-22.589336
1.5755761	-22.846481
1.583139	-23.201942
1.6285172	-23.360765
1.7117102	-23.822111
1.7570884	-23.973372
1.825156	-24.132195
1.8705337	-24.29858
1.923475	-24.578413
1.9839795	-24.72211
2.0898616	-24.873371
2.2562482	-25.047321
POLYLINE BLACK
1.9386013	-24.616228
1.9612901	-24.858246
1.9612901	-25.017069
1.9688532	-25.07001
1.9688532	-25.122952
1.9839795	-25.213707
1.9839795	-25.259085
2.0142314	-25.417908
2.0444834	-25.478413
2.0596097	-25.531353
2.0974247	-25.599422
2.1352398	-25.644798
2.1579287	-25.690178
2.1579287	-25.705303
2.173055	-25.743118
2.1881807	-25.77337
2.203307	-25.788498
2.271374	-25.924631
2.3167522	-26.02295
2.3167522	-26.053204
2.3318784	-26.068329
2.3318784	-26.385975
POLYLINE BLACK
1.9856054	-27.413734
1.9856054	-27.413734
POLYLINE BLACK
2.1503656	-25.780933
2.1579287	-25.841438
2.2259958	-26.075891
2.2184331	-26.454042
2.173055	-26.5448
2.0747354	-26.87001
1.9915421	-27.02127
1.9839795	-27.051521
1.893223	-27.195219
1.6436431	-27.467487
1.5982649	-27.543118
1.5301979	-27.626312
POLYLINE BLACK
-0.04291129	-23.09606
0.35036612	-22.884296
0.3049879	-23.012867
0.327677	-23.09606
0.4789374	-23.47421
0.5772567	-23.663288
0.5923829	-23.716228
0.8268366	-23.99606
0.8646517	-24.056564
0.8646517	-24.07169
0.8722148	-24.07169
0.8949039	-24.132195
0.9100299	-24.381775
0.9100299	-24.578413
0.9251559	-24.676731
0.9251559	-24.964127
0.8949039	-24.986816
0.7663324	-25.024632
0.3049879	-25.213707
-0.15635657	-25.349842
-0.28492785	-25.37253
-0.42106235	-25.417908
-0.48912954	-25.455723
POLYLINE BLACK
-0.3290925	-25.552736
-0.4260645	-25.423439
-0.4260645	-25.439602
-0.50687456	-25.40189
POLYLINE BLACK
-0.057370186	-30.150513
-0.12394905	-30.194899
-0.2793002	-30.250381
-0.36807203	-30.305862
-0.64548445	-30.427925
-1.2557912	-30.427925
-1.344563	-30.394634
-1.4222383	-30.31696
-1.5332031	-30.150513
-1.5997825	-30.09503
-1.5997825	-30.06174
-1.8550014	-29.695557
-1.9326768	-29.52911
-1.9881592	-29.318275
-1.9992557	-28.796741
-2.032545	-28.696873
-2.1546068	-28.486038
-2.298861	-28.330688
-2.3765364	-28.219723
-2.4542117	-27.975601
-2.4653082	-27.742575
-2.509694	-27.553934
-2.8314924	-26.899242
-2.8980715	-26.544153
-2.9757469	-26.410995
-3.3419309	-26.044811
-3.3974135	-25.944942
-3.3974135	-25.523277
-3.3086414	-25.35683
-3.275352	-25.334637
-3.1310976	-25.145996
-3.0534222	-25.123802
POLYLINE BLACK
-0.14558268	-30.350819
-0.07076478	-30.20586
0.013405085	-30.088957
0.078870535	-29.943996
0.1162796	-29.83177
0.120955706	-28.536488
0.08354664	-28.35412
0.050813913	-28.10161
0.022757292	-27.71817
0.036785603	-27.694788
0.06016612	-27.685436
0.2612388	-27.517097
0.4623115	-27.372137
0.565186	-27.316025
POLYLINE BLACK
1.93691	-27.359627
1.7745923	-27.37045
1.6663805	-27.37045
1.6176852	-27.359627
1.4553672	-27.27847
1.4012614	-27.235184
1.3850297	-27.235184
1.2822284	-27.164846
1.233533	-27.121561
1.1902481	-27.10533
1.0928575	-27.040403
POLYLINE BLACK
1.332068	-27.105598
1.1824322	-27.058838
1.1637278	-27.058838
1.1403475	-27.054161
1.0889101	-27.035458
1.0561776	-27.026104
1.0421491	-27.016752
0.99538803	-27.002724
0.9860358	-26.993372
0.9205704	-26.965315
0.8551049	-26.965315
0.8551049	-26.969992
0.8504286	-26.974667
0.8504286	-26.98402
0.8457527	-26.988697
0.8457527	-27.0074
0.8410764	-27.016752
0.8410764	-27.128979
0.83172417	-27.157036
0.83172417	-27.17574
0.81301975	-27.23653
0.7989912	-27.25991
0.789639	-27.269262
0.7802868	-27.28329
0.7709346	-27.301994
0.7569065	-27.311348
0.7475543	-27.3207
0.72417355	-27.334728
0.7101455	-27.339405
0.700793	-27.348757
0.6867647	-27.353432
0.6633842	-27.36746
0.654032	-27.376812
0.6400037	-27.386166
POLYLINE BLACK
1.0935864	-27.096247
0.9392748	-27.03078
0.91121817	-27.03078
0.89251375	-27.040134
0.8784852	-27.049486
0.86445713	-27.06819
0.8270483	-27.105598
0.80366755	-27.124304
0.7802868	-27.147684
0.73352575	-27.185093
0.6867647	-27.231853
0.6633842	-27.25991
0.6493559	-27.29732
POLYLINE BLACK
-3.060312	-25.412025
-3.0531855	-24.571085
-3.2028444	-24.250387
-3.3026168	-24.122108
-3.3453765	-24.036589
-3.5092888	-23.808537
-3.594808	-23.594738
-3.6446943	-23.345306
-3.7159605	-23.081623
-3.8086066	-22.846443
-3.894126	-22.696785
-4.0580378	-22.511494
-4.172064	-22.34758
-4.4143686	-21.919983
-4.4713817	-21.513767
-4.485635	-21.214449
POLYLINE BLACK
-0.078383446	-25.535263
-0.22235131	-25.530764
-0.2538445	-25.503769
-0.28533745	-25.45428
-0.36631942	-25.377796
-0.41580844	-25.350803
-0.47429538	-25.341805
-0.55527735	-25.305813
-0.6542554	-25.238329
-0.67225146	-25.215834
-0.9017005	-25.08986
-1.0411696	-25.062866
-1.4055886	-25.040373
-1.7610097	-25.035873
POLYLINE BLACK
-2.8947577	-25.00438
-3.056722	-25.026875
-3.1512008	-25.067366
-3.223185	-25.130352
-3.254678	-25.206835
POLYLINE BLACK
-2.3191442	-25.077074
-2.3832836	-24.870403
-2.3832836	-24.763504
-2.4402966	-24.528324
-2.4402966	-24.271767
-2.468803	-24.057968
-2.468803	-23.794283
-2.4901829	-23.580484
-2.6042085	-23.160015
-2.6398416	-22.91771
-2.711108	-22.561378
-2.7609942	-22.39034
-2.7681208	-22.311947
-2.8465135	-22.112402
-3.0674386	-21.898603
-3.1387048	-21.798832
-3.430896	-21.456755
-3.5876815	-21.19307
-3.6090612	-21.093296
POLYLINE BLACK
-3.2663078	-21.464321
-3.3121538	-21.170904
-3.3121538	-20.684935
-3.2204614	-20.483212
-3.2021232	-20.464874
-3.1929536	-20.446535
-3.1837845	-20.437366
-3.1837845	-20.419027
-3.1746154	-20.409859
-3.1654458	-20.39152
-3.1104307	-20.336504
-3.1104307	-20.318165
-3.1012611	-20.308996
-3.0737538	-20.26315
-3.0187383	-20.226473
POLYLINE BLACK
-3.3671694	-21.143396
-3.3763385	-20.776627
-3.3396616	-20.62075
-3.3121538	-20.538227
-3.3121538	-20.51072
-3.3029847	-20.483212
-3.3029847	-20.14395
-3.275477	-20.079765
-3.2204614	-19.997242
POLYLINE BLACK
-1.9642763	-24.957798
-1.9642763	-24.957798
POLYLINE BLACK
-1.7486575	-24.992214
-1.8731718	-24.996365
-2.1097488	-24.996365
POLYLINE BLACK
-1.9271278	-25.037868
-2.1055984	-25.021267
-2.2550154	-25.021267
POLYLINE BLACK
-3.0754411	-16.050102
-3.107264	-15.885683
-3.1019602	-15.853861
-3.0966566	-15.837949
-3.0754411	-15.806126
-3.0648336	-15.800822
-3.054226	-15.784911
-3.0330107	-15.763696
-3.022403	-15.747784
-3.0011878	-15.726569
-2.995884	-15.715961
-2.9799726	-15.705354
-2.969365	-15.689442
-2.9587574	-15.678835
-2.9428458	-15.668227
-2.911023	-15.636404
-2.9004154	-15.620493
-2.8845038	-15.609885
-2.8685925	-15.583366
-2.8579848	-15.572758
-2.8261619	-15.546239
-2.8155544	-15.5409355
-2.8102505	-15.530328
-2.7996428	-15.525024
-2.7625163	-15.487897
-2.7519085	-15.482594
-2.7306933	-15.461378
-2.6988704	-15.440163
-2.6723514	-15.429555
-2.5927942	-15.371213
-2.5768826	-15.36591
-2.566275	-15.355302
-2.5238445	-15.328783
-2.5079331	-15.312871
-2.4973254	-15.312871
-2.4867177	-15.302263
-2.4389834	-15.275744
-2.4230719	-15.270441
POLYLINE BLACK
-3.3488307	-19.997242
-3.2021232	-19.749672
-3.0370765	-19.520441
-2.9728918	-19.364565
-2.890369	-19.006966
-2.890369	-18.520996
-2.9087071	-18.47515
-3.0370765	-18.33761
-3.1746154	-18.236748
-3.2388	-18.154224
-3.275477	-18.044195
-3.2663078	-16.916378
-3.2388	-16.714655
-3.128769	-16.201178
-3.128769	-15.825239
-3.2021232	-15.751885
-3.4588614	-15.57767
-3.6514153	-15.476809
-3.7156	-15.458469
-3.8072925	-15.394285
-3.8256311	-15.366777
-4.0365233	-15.366777
-4.1740623	-15.476809
-4.43997	-15.816071
POLYLINE BLACK
-4.531723	-16.165556
-4.531723	-15.807571
-4.5393395	-15.799955
-4.5621896	-15.78853
-4.5736146	-15.784721
-4.588848	-15.784721
-4.5964646	-15.780913
-4.8135395	-15.780913
-4.817348	-15.777105
-4.851623	-15.773296
-4.8554316	-15.769488
-4.874473	-15.769488
-4.8782816	-15.76568
-4.9011316	-15.76568
-4.908748	-15.761872
-4.9239817	-15.761872
-4.9620647	-15.750447
-4.9811063	-15.750447
-4.988723	-15.746638
-5.034423	-15.746638
-5.04204	-15.74283
-5.057273	-15.74283
-5.0610814	-15.739022
-5.0839314	-15.739022
-5.08774	-15.735213
-5.102973	-15.735213
-5.1067815	-15.731405
-5.114398	-15.731405
-5.114398	-15.727597
-5.13344	-15.723788
-5.182948	-15.700938
-5.205798	-15.689513
-5.2134147	-15.681897
-5.251498	-15.662855
-5.29339	-15.647622
-5.33909	-15.624772
-5.36194	-15.620964
-5.38479	-15.609539
-5.3924065	-15.609539
-5.396215	-15.60573
-5.4152565	-15.601922
POLYLINE BLACK
-3.8348002	-22.216198
-4.0732	-21.93195
-4.1740623	-21.913612
-4.238247	-21.867767
-4.3757854	-21.794413
-4.412462	-21.757736
-4.43997	-21.748566
-4.5408316	-21.638535
-4.55917	-21.638535
-4.5775084	-21.620197
-4.669201	-21.45515
-4.669201	-21.427643
-4.751724	-21.271767
-4.7608933	-21.22592
-4.7792315	-21.198412
-4.8159084	-21.051704
-4.843416	-20.978352
-4.861755	-20.87749
-4.861755	-20.052258
POLYLINE BLACK
-2.5546987	-19.470345
-2.5584009	-19.58511
-2.5584009	-20.047867
-2.565805	-20.073782
-2.569507	-20.121908
-2.573209	-20.129313
-2.573209	-20.170036
-2.5769112	-20.18114
-2.5769112	-20.207056
-2.5917194	-20.325523
-2.5954216	-20.48471
-2.6176338	-20.51803
-2.6176338	-20.540241
POLYLINE BLACK
-5.033775	-19.978865
-4.979172	-19.760452
-4.9586964	-19.712677
-4.9245696	-19.651249
-4.842665	-19.39871
-4.829015	-19.378235
-4.7880626	-19.241728
-4.7880626	-19.19395
-4.781237	-19.173473
-4.781237	-18.87316
-4.808539	-18.804905
-4.8221893	-18.78443
-4.869967	-18.682049
-4.876792	-18.661573
-4.876792	-18.62062
POLYLINE BLACK
-4.672032	-18.88681
-4.869967	-18.770779
-4.869967	-18.49094
-4.842665	-18.40221
-4.747111	-18.245228
-4.699333	-18.101894
-4.6174293	-17.931261
-4.590128	-17.815231
-4.590128	-16.764128
-4.576477	-16.58667
-4.576477	-16.286354
-4.562826	-16.197624
-4.535525	-16.149847
-4.515049	-16.136196
POLYLINE BLACK
-2.645474	-15.534739
-2.292634	-15.45241
-1.6575222	-15.45241
-1.6222382	-15.428886
-1.516386	-15.27599
-1.4575796	-15.052525
-1.1635461	-14.582071
-1.1282625	-14.464457
-1.1282625	-14.029288
-1.5281477	-13.25304
-1.6575222	-13.088382
-2.1397367	-12.62969
-2.2808723	-12.45327
-2.5278606	-12.076908
-2.586667	-11.912249
-2.7866096	-11.524125
-3.0453591	-10.453844
-3.1747336	-9.701119
-3.4099603	-8.91311
-3.645187	-8.277998
-3.7392774	-8.078055
-3.7980838	-8.007488
POLYLINE RED
-3.6423688	-8.075055
-3.3110852	-7.5178957
-3.2809682	-7.3371954
-2.6786342	-6.5089865
-2.4678173	-6.1927605
-2.3624086	-6.072294
-2.2268834	-5.801244
-2.001008	-5.4850183
-1.8654828	-5.3193765
-1.6396074	-5.093501
-1.398674	-4.8977423
-1.3083239	-4.792334
-1.2782073	-4.7321005
-1.2179737	-4.656809
-0.76622295	-4.3104663
-0.7361064	-4.265291
-0.64575624	-4.205058
-0.510231	-4.0544744
-0.41988087	-3.9791827
-0.40482235	-3.9490662
-0.40482235	-3.903891
POLYLINE RED
-7.4676185	-13.417699
-7.091256	-13.205996
-6.7737	-12.935484
-6.397338	-12.417986
-6.362054	-12.335657
-6.1150656	-12.029862
-6.020975	-11.818158
-5.903362	-11.430035
-5.7387033	-11.12424
-5.5622835	-10.877253
-5.550522	-10.818445
-5.209443	-10.442083
-4.9624557	-10.0304365
-4.5625706	-9.454131
-4.339105	-9.207144
-4.29206	-9.18362
-3.8921747	-8.7014065
-3.3981986	-8.277998
-3.162972	-8.042771
-2.868939	-7.666409
-2.3632016	-6.972491
-1.6222382	-5.796358
-1.4693408	-5.5376086
-1.4693408	-5.4199953
POLYLINE BLACK
-5.5740447	-15.323034
-5.2212048	-15.217182
-5.1506367	-15.181898
-5.0095005	-15.064285
-4.99774	-15.029001
-4.9624557	-15.005478
-4.8566036	-14.864342
-4.8330812	-14.805536
-4.809558	-14.782013
-4.7742743	-14.687923
-4.762513	-14.605593
-4.762513	-13.68821
-4.903649	-13.382415
-4.9624557	-13.288324
-5.0095005	-13.24128
-5.021262	-13.205996
-5.0683074	-13.15895
-5.1035914	-13.100143
-5.26825	-12.947246
-5.432909	-12.735542
-5.550522	-12.6179285
-5.6093283	-12.523838
-5.703419	-12.441509
-5.7151804	-12.417986
-5.7504644	-12.394464
-5.8563166	-12.27685
-5.903362	-12.265089
-5.9268847	-12.241566
-5.950407	-12.241566
-5.97393	-12.218043
-5.9974527	-12.218043
-6.032737	-12.194521
-6.1621113	-12.170998
-6.315008	-12.112192
-6.32677	-12.123953
-6.350292	-12.10043
-6.373815	-12.10043
-6.373815	-12.088669
-6.397338	-12.088669
-6.4561443	-12.053385
-6.4796667	-12.053385
-6.4796667	-12.041624
-6.5384736	-12.029862
-6.5384736	-12.018101
-6.585519	-11.982817
-6.656087	-11.876965
-6.726655	-11.82992
-6.7501774	-11.82992
-6.8325067	-11.794636
-6.8677907	-11.794636
-6.879552	-11.782874
-6.95012	-11.782874
-6.985404	-11.759352
-6.9971657	-11.771112
-7.0677333	-11.771112
-7.1030173	-11.74759
-7.1147785	-11.759352
POLYLINE RED
-1.5077864	-30.193657
-1.3471069	-30.21256
-1.3093	-30.240915
-1.2147827	-30.363789
-1.096636	-30.500837
-1.0446515	-30.571726
-1.0115705	-30.633162
-0.98794127	-30.6946
-0.9737637	-30.751308
-0.9501343	-30.930891
-0.94068265	-30.968699
-0.9170532	-31.233347
-0.8981497	-31.30896
-0.8508911	-31.460188
-0.822536	-31.52635
-0.81781006	-31.559431
-0.7800031	-31.672852
-0.7374704	-31.88079
-0.70438933	-31.989485
POLYLINE RED
0.06592655	-29.924282
0.013942003	-30.094414
-0.15618896	-30.51029
-0.2459805	-30.756035
-0.3972082	-31.33259
-0.41138577	-31.431833
-0.41138577	-31.980034
-0.38775635	-32.159615
-0.3830304	-32.169067
-0.3735788	-32.169067
POLYLINE RED
-0.87924623	-32.334473
-0.7232928	-32.310844
-0.52008057	-32.310844
-0.48227358	-32.320297
-0.46337032	-32.334473
-0.44446683	-32.343925
-0.43028927	-32.3581
-0.41611147	-32.367554
-0.4019339	-32.381733
-0.39248228	-32.39591
-0.38775635	-32.410088
-0.38775635	-32.42899
-0.3830304	-32.44317
-0.3830304	-32.58967
-0.37830472	-32.608574
-0.37830472	-32.627476
-0.3735788	-32.641655
-0.3735788	-32.764526
-0.39248228	-32.783432
-0.4397409	-32.797607
-0.4586444	-32.80706
-0.47282195	-32.816513
-0.4869995	-32.821236
-0.49645138	-32.83069
-0.51062894	-32.84014
-0.54371	-32.859043
-0.5531616	-32.868496
-0.58151674	-32.882675
-0.5862427	-32.887398
-0.6902118	-32.887398
-0.71384096	-32.87795
-0.71384096	-32.873222
-0.7232928	-32.873222
-0.72801876	-32.868496
-0.7421963	-32.86377
POLYLINE RED
-0.6949377	-33.38834
-0.58151674	-33.199306
-0.6335013	-33.17095
-0.70911527	-33.166225
-0.81781006	-33.166225
-0.85561705	-33.204033
-0.8697946	-33.22766
-0.87924623	-33.25129
-0.8886981	-33.28437
-0.89342403	-33.31745
-0.89342403	-33.430874
-0.87452054	-33.449776
-0.8414395	-33.45923
-0.81781006	-33.46868
-0.78945494	-33.473408
-0.6996634	-33.473408
-0.68548584	-33.463955
-0.6713083	-33.430874
-0.6524048	-33.393066
-0.62404966	-33.289097
-0.6145978	-33.260742
-0.60514617	-33.24184
-0.60514617	-33.232388
-0.60042024	-33.222935
-0.59569454	-33.21821
POLYLINE RED
-0.92177916	-32.98664
-0.8414395	-32.849594
-0.8414395	-32.77398
-0.8414395	-32.811787
-0.822536	-32.89685
-0.822536	-32.906303
-0.81781006	-32.92048
-0.8036325	-32.948837
-0.8036325	-32.95356
-0.79418087	-32.963013
-0.784729	-32.963013
-0.784729	-32.68891
-0.78945494	-32.68891
-0.8036325	-32.755074
-0.8130841	-32.835415
-0.8130841	-33.00082
-0.8036325	-33.010273
-0.8036325	-33.015

ELEVATION
STATIONS
0.0	-0.0	1
4.3521023	-1.9485496	2
6.3086114	-2.3422801	3
7.7961745	-2.4918795	4
10.560705	-3.0989466	5
11.686689	-2.9556446	6
16.08162	-3.2119784	7
19.134912	-2.7302206	8
20.955505	-2.015845	9
23.495895	-2.5618336	10
24.569422	-3.2184258	11
26.975796	-3.005979	12
28.580599	-1.9427348	13
31.390984	-1.9334439	14
33.152496	-2.5623107	15
36.248936	-2.934557	16
40.19961	-2.9133408	17
45.762863	-4.1819787	18
48.520912	-3.9314802	19
54.576187	-3.0228748	20
SHOTS
0.0	-0.0	4.3521023	-1.9485496
4.3521023	-1.9485496	3.458533	-2.2671874
4.3521023	-1.9485496	3.5752554	-2.965427
4.3521023	-1.9485496	4.2780733	-3.0269697
4.3521023	-1.9485496	4.4044685	-2.38545
4.3521023	-1.9485496	4.030156	-4.028273
4.3521023	-1.9485496	4.2308273	-1.3865504
4.3521023	-1.9485496	6.3086114	-2.3422801
6.3086114	-2.3422801	6.2071447	-2.822433
